comment_id,language,category,comment,english_translation
C004201,Tanglish,Offensive,Dhanush Indha padathula ethana pera vetunarunu yarachum therinja solunga....,
C004209,Tanglish,Offensive,So far 26k dislike Papa Pasanga found,
C004211,Roman Telugu,Hate Speech,Houselo lekapoyatapadike gopalu chepukuntunadu waste gadu,
C004213,Tamil,Hate Speech,அண்ணா ட்ரைலர் புண்டை சூப்பர் அத விட அப்போ அப்போ ஓலு ஒத்து ஒத்து ஒரு ட்விட் போடுவிங்கள அது அத விட சூப்பர் புண்டை அண்ணா,
C004222,Roman Telugu,Hate Speech,king anae vaadu okkade untaadu one and onlee king kohli,
C004225,Tanglish,Offensive,Thalaiverukku likes kammiya irukku. haters athigama irukkanga.ana enga Thalaiver vetriya thaadukka mudiyathu,
C004228,Tanglish,Offensive,01:43 enaya tamil idhu..mass iruku but kekrapo siripu vandhurudhu,
C004235,Tanglish,Hate Speech,Triller mattum tha varuthu movie eappa varumo xperi date modiyarthu kulla vaintha Parva ella,
C004239,Tamil,Hate Speech,"கமெண்ட் Reading குருமா பாய்ஸ் mind voice.., ஆகா ஒன்னு கூடிட்டாங்க ஐயா!!! ஒன்னு கூடிட்டாங்க ஐயா!!!",
C004248,Tanglish,Offensive,Kaththi music edukku varudu. Mokka trailer. Dialogue not good veeram far better,
C004255,Roman Telugu,Hate Speech,meelanti peddala aasiirvaadam eppudu maa annaki undaali,
C004256,Tanglish,Hate Speech,illaadha onna irukkura maariye kaamchi neenga panam panna usupethi vida vendidhu. Vekkama illa ? indha galathula enagada irukku caste jaadhilam ? summa. endha galathlayum 4 per apdidhaan pannuvann. andha naaley naalu perkaaga ellarum caste paakraanga sonna adha vida koomuttathanam edhuvum illa.,
C004259,Telugu,Hate Speech,ప్రతి ఒక ఇంటర్వ్యూ లో చాలా కూల్ గా మాట్లాడతారు నిజాలు నిర్భయంగా చెబుతాడు ఎవడన్నా ఏమన్నా అనుకొని నేను చెప్పేది చెప్తా అనుకునే వ్యక్తి RGV,
C004261,Roman Telugu,Hate Speech,antechavu eppudu aem roopamlo vastundo teliyadu oka chettu nunchi endina aaku ralinattu galli veechinatlu sahajamgaa jarugutundi pranam potundi,
C004264,Tanglish,Offensive,Jayam raviye vide ks Ravikumare paaka athirchiyaa iruk..,
C004266,Tanglish,Offensive,Rajni/Vj sethu/sasi kumar/Nawazuddin Combo rajni in BEARD ...NEXT LEVEL,
C004271,Tanglish,Offensive,last bgm un azhaigil en idhayam than nilayail kathi song ah copy adichtan,
C004280,Kannada,Offensive,ಸರ್ ಅಶ್ವತ್ಥಾಮ ಆ ವೈದ್ಯರ ಮನೆಗೆ ಬರುತ್ತಿದ್ದ ಅಂತ ಹೇಳುದ್ರಿ ಅವನಿಗೆ ಹೇಗೆ ಗೊತ್ತು ಅವರು ವೈದ್ಯರು ಅಂತ ಮತ್ತೆ ಮುಖ್ಯವಾಗಿ ಮಹಾಭಾರತ ಕಾಲದಲ್ಲಿ ಹಿಂದಿ,
C004287,Tanglish,Offensive,Vera level viswasatha adichi oda vidapothu,
C004288,Tanglish,Hate Speech,Enada 90's kids movie nu sollitu endcard la hair treatment ku ad kuduthu verupthria.. 🤨,
C004293,Roman Telugu,Hate Speech,""" MAA"" president ga gelipiste yedo peekutanu annadu yemi peekaadu ...yedyna cheyalante manchi manasu vundali megastar chesinavi chudandi ..apdbaandhavudu ..andarivadu..annayya ..jai chiranjeevi..andariki mere """" GOD FATHER """"",
C004295,Roman Telugu,Hate Speech,raitu santoshistunte kanneellu aapukolekapoyanu,
C004296,Roman Telugu,Hate Speech,Adhi flatform kaadhu platform,
C004300,Roman Telugu,Hate Speech,intha fit body undi appa anna ala maraninchadam badhaga undhi,
C004305,Tanglish,Offensive,Nalla thanda irutha eduku da intha sambavam,
C004308,Roman Telugu,Hate Speech,KCR nivi Anni dongaa mataalu dongaa buddulu,
C004310,Tanglish,Hate Speech,Enda dei... Rajiniya nondaama ungalaaala irukka mudiyaathaada,
C004322,Kanglish,Offensive,MONSTER_KANNADA nim Amman kalsu thoristhini,
C004323,Kannada,Offensive,Parthasarathi ಮುಕುಳಿ ಮುಚ್ಚಿಕೊಂಡು ಸೈಡ್ ಅಲ್ಲಿ ಇರು... ಇದು ಗಂಡಸ್ರ ವಿಶ್ಯ ಬಳೆಗಾರು ಎಲ್ಲಿ ಎಲ್ಲ ಬಾರೋ ಹಾಗಿಲ್ಲ ಬೇವರ್ಸಿ ಮುಂಡೆ,
C004326,Telugu,Hate Speech,మిస్ యు అప్పు సర్ నిజమైన రియల్ హీరో మీరు,
C004329,Roman Telugu,Hate Speech,samskaaravantamaina bhasha samskaaram laeni bhasha ee rendu prajalu gamanistunnaru raajakeeyamlo unna evarainaa vaaru matladutu theeru paina untundi vaari bhavishyattu ilah boothulu matlade vaisipi tarapuna vakalta mea kaina siggu anipiste ledhaa party nunchi oka manchi samskaaravantulu medhaavulu unnaaru vaari nee pettukondi raa veerini chustunte oka melujati gede mariyu oka kanchara gaadidanu chusinatlu undhi,
C004332,Tamil,Hate Speech,இதில் என்ன. சமத்துவ நீதியிருக்கு இதுவல்லாம் ஒரு படமா? ????,
C004333,Roman Telugu,Hate Speech,match gadida modda ayindhi .,
C004335,Kanglish,Hate Speech,Kannada adru swalpa parvagilla guru Telugu Tamil movies anthu jaatre dialogue jaatre fighting over acting inda thumbi tuluktha ide.,
C004336,Tanglish,Hate Speech,"Rajini ungalukku komali ya theriyurara nanba, , , , tamil cinema valanthadhukku avarum oru karanam ..... but evvalavu padam nadichurupparu Rajini sir....avaroda saga nadikarakuda keli pannadhu illa. Unmaiyila neenga than komali. ....",
C004341,Tanglish,Offensive,Shaktiman madri next comedy punda aga poren sakadai kelavan,
C004345,Roman Telugu,Hate Speech,bass of maas chiranjeevi gaariki puttina roeju subhaakaankshalu,
C004347,Tanglish,Offensive,Nee mothurathu enkitta illa..eman kitta..mass mass,
C004348,Roman Telugu,Hate Speech,radhakrishna gaariki dhoola teerindi nabhuto naa bhavishyat,
C004352,Kanglish,Hate Speech,Friends un like Madirooru mostly daggr fanz erbeku alaava,
C004353,Tamil,Hate Speech,Adhu epdi டா ungakitta panam iruku panam இல்லாதவங்க உங்க ponna கல்யாணம் panni பணகாரkala aagurangala olmari punda ஜாதி verila படம் punda eduka adha avlo உன் koodhila kolupu இருந்த அந்த ஜாதிக்காரன் மட்டும் படம் pakkanum ட்ரைலர் பாக்கணும்னு recoment pannuda pundamavane எல்லாரும் thevidiya பசங்க dhana,
C004360,Tanglish,Offensive,lyooo THALA nee dhana OMG luv u a. lot thala,
C004361,Tanglish,Offensive,Ennamo Avengers endgame ku aparam vijay sethupathi ah vae pudikala...,
C004363,Tanglish,Hate Speech,Rajini ah vachu seiranga pa. Ipo comedy piece rajini than Real comali Rajini fans,
C004366,Roman Telugu,Hate Speech,"Kohli mundu aata kante attitude meeda focus cheyyali, greedy fellow. Vadito manchi ga vunte team lo chance istadu.",
C004370,Roman Telugu,Hate Speech,Vadoka lucha gadu vadiki jagan party ne correct,
C004374,Tamil,Offensive,உச்சத்தல இருக்கர ஒரருத்தர நக்கி பொளப்பு நடத்தற நாய்கள் இவனுக..,
C004375,Tanglish,Offensive,Enna ba Netflix web series maari feel aaguthu ...,
C004379,Tanglish,Hate Speech,Padam paathutu thirumba trailer paka vanthavanga hit like here,
C004387,Tanglish,Hate Speech,Sarkaaraavathu maiyuraavathu ngkdaaaaa selvaadaaa yuvan daaaa suryaadaaaaa,
C004392,Tamil,Hate Speech,"அட அரை மென்டல் s உங்களா 4000000 பெரியார், பாரதியார், Ambedkar வந்தாலும் திருத்த முடியாது",
C004393,Kannada,Offensive,Parthasarathi ರಂಡಿ,
C004394,Roman Telugu,Hate Speech,ledhu daddy meere important ani cinema loki vachesta,
C004399,Tanglish,Hate Speech,dai vijay fans podicha like podu illana modikitu po,
C004409,Tanglish,Hate Speech,"Kuruma, next ne kunjith a ready panu... avan matum tan chola perarasu kae saval viduvan. Epad epadlamo sentiments vaekraenga ana enamo oru padathula kuda kuruma group's relaxation pathe pesurathu ila. Enamo therla. Kunjith ta viteru, draupati flim ku revenge yeduthervan.",
C004410,Roman Telugu,Hate Speech,eee yevudra veedu andamgaa unnav antunnadu akka antunnadu,
C004411,Tanglish,Hate Speech,Vivagam part 2 trailer mathri irkuu,
C004413,Roman Telugu,Hate Speech,sia vinadaniki notlo motham petta vuntau padutadhi,
C004419,Tamil,Hate Speech,கழக தொன்டர்களே இந்த படம் வெளிய வரகுடாது,
C004422,Tanglish,Offensive,indha BGM erkanave Hollywood la irukku,
C004424,Tanglish,Offensive,Unlike means Stomach Burns Over loads... Saavunga da Haters...,
C004426,Roman Telugu,Hate Speech,Frist vaani bayattaku dhegemanu,
C004431,Roman Telugu,Hate Speech,chesina tappa key paschaattaapam padevaadini devudu kacchitamgaa kshamistaadu,
C004432,Roman Telugu,Hate Speech,Ee country lo evaru ekkadikaina vellacchu ex minister adhi thelusuko Mundhu. Neeku mind dobbinatluvundhi ministry pongane,
C004434,Roman Telugu,Hate Speech,Ayyo rama idhenna dance adhuku mela keerthi ya paaka mudiala. Looks weird,
C004435,Tamil,Hate Speech,"இது அநாகரீகம், கோடிக்கணக்கான ரசிகர்களையும் தொண்டர்களையும் கொண்டிருக்கும் வாழும் மகான் திரு ரஜினிகாந்த் அவர்களை கொச்சைப்படுத்திருப்பது கண்டிக்கதக்கது.அந்த குறிப்பிட்ட காட்சியை நீக்கவேண்டும்.",
C004437,Tanglish,Offensive,Karumam Maari irukku Ajith oda dialogue delivery,
C004444,Kannada,Offensive,Remake ಮಾಡಿ hit ಕೊಡೊಕೆ ಇದು 2010 ಅಲ್ಲ.n2020 Swamake ಮಾಡಿ ಖಂಡಿತ hit ಕೊಡುತ್ತೆ.nಗೆಳೆಯ ಅಂತ ಸಿನಿಮಾಗಳು ಮಾಡಿ,
C004446,Kanglish,Offensive,Nimge istu sullu heloke Hege manasu barutte,
C004447,Roman Telugu,Hate Speech,Asallu emi undi ra swamy jathi rathnallu ... sollu Comedy. Malli part two ante anthe Katha...Janelle chachipotharu,
C004451,Kanglish,Offensive,Stupid Fans dagar yaru nin Amma na,
C004458,Telugu,Hate Speech,అప్పట్లో dirctors కి కంటెంట్ రైటర్స్ కి ఉన్న హ్యూమర్ సైన్స్ ఇప్పుడు ఎవరికీ లేదు,
C004463,Roman Telugu,Hate Speech,nuvvu poyyi modi modda cheku mms oka great econmist ani prapamcham anukondhi antanu lekunte india ledhu,
C004467,Roman Telugu,Hate Speech,Konni love stories lo love express cheyyataniki muddu pettukovalsina avasaram undadu,
C004468,Roman Telugu,Hate Speech,meeru ilaage prasaantamgaa rajakeeyaalu cheyyandi anna,
C004473,Tanglish,Hate Speech,Suriya Anna Mass ..... No.1 Trailer In Your Career ... Semma Mass ...*Thalapathy and Thala* ungalodu Munnadi Vellaki Aagamatunge.... Your Trending In India,
C004475,Tanglish,Hate Speech,19k views and 54k likes...!!! how's it possible!!,
C004476,Tanglish,Offensive,Yean pa kutti thambi intha vaati padam flop aagama paathuko. But kodutha kaasuku mattum Nadicha pothum. Over acting panni ae padatha flop pandra nee,
C004479,Roman Telugu,Hate Speech,babu gogineni hinduu mataanni baagaa chulakanaga matladutunnadu okkasari babugogineni tho raja sing tho live pettiste baavuntundi,
C004483,Telugu,Hate Speech,రేవంత్ రెడ్డి గారు మీ ఒపికకు మీ సహనానికి చేతులు ఎత్తి మొక్కుతున్నాంఇప్పుడు ఉన్న పరిస్థితి లో మీరు చాలా గ్రేట్,
C004485,Roman Telugu,Hate Speech,Prophet marry 6 year old aisha.,
C004486,Telugu,Hate Speech,ఎవరిష్టం వారిది పనికిమాలిన చిట్కాలు వేస్ట్ మనిషి వెయ్యి సంవత్సరాలు బతకడు ముందు అది తెలుసుకోండి,
C004492,Roman Telugu,Hate Speech,baagaa cheppadu,
C004499,Kannada,Offensive,Parthasarathi ಮುಚ್ಚಲ್ಲೇ.... ಮರಿ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಇತಿಹಾಸ ಏನೋ ಗೋತು .ರಾಜಕಮಲ್ ಗೆ ಸಿನಿಮಾ ಹೊದ್ರೆ ಕ್ಲಿನ್ ಇಲ್ಲ ವಾಸನೆ. ಸರಿಯಾದ ಮೆಂಟೇನ್ಸ್ಸ್ ಇಲ್ಲ. ಅವಾಗ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಕೋಡ್ರ್ಲ್ಲಿ ನಮ್ಮಗೂ ಇಷ್ಟ ಇತ್ತು. ತೆಲುಗು ಸೈರ ನರಸಿಂಹ ರೆಡ್ಡಿ ಹಾಕಿಡೋನೋ ರಾಜಕಮಲ್ ಮರ್ಯಾದೆ ನೋ ಹೋಯಿತು,
C004502,Tamil,Offensive,Technology nu sollidu ஏண்டா epadi காசா waste pandringa,
C004503,Roman Telugu,Hate Speech,badha badha directors andaruu manoj annatho cinema enduku teeyaru eppuduu mega family enaa fallowing unna hero laenaa jai manoju anna,
C004506,Kanglish,Offensive,P neev nodideera antha kelthiyallappa neenu,
C004508,Roman Telugu,Hate Speech,nee news nee over action kii dandam raa babu,
C004511,Telugu,Hate Speech,దండాలయ్యా దండలయ్యా మాతోనే నువ్వు ఉండాలయ్య,
C004516,Kanglish,Offensive,Pogaru karaabu song 383k like now,
C004518,Roman Telugu,Hate Speech,ekkadiki potondi mana samskruti,
C004525,Tanglish,Offensive,worst hairstyle. looking like power star.,
C004529,Roman Telugu,Hate Speech,neenu eeroju movie chuudaalani adhi krishna janmashtami roeju aa krushnudu decide chesinatlu unnaadu eeroju movie chuudataaniki veltunna,
C004532,Tanglish,Hate Speech,Kaapaan vaipu kidaicha thiruppi pottu oppan !,
C004533,Tanglish,Offensive,Evanda athu unlike podrathu....... Rasana kettavaingalaa,
C004534,Roman Telugu,Hate Speech,vaalluu elaa unte manaku enduku vaalla sontavisaayalu,
C004545,Tanglish,Offensive,Ithae thalapathy padam trailer la aatchi varum nu sonna ella pundaigalum arasiyal panraru oomburaru nu solla vendiyathu silly fools,
C004547,Tanglish,Offensive,tom and jerry ethinna kallum kollam...,
C004552,Tanglish,Offensive,Surya annan uyirr & karthi annan chank,
C004555,Roman Telugu,Hate Speech,salaam perojubayyaachaala dhairyam meeku aadevudu mimmalni kapadali jaihind,
C004558,Tanglish,Offensive,That vijay smile... Rajini sir kudos,
C004561,Roman Telugu,Hate Speech,Bayata fans ni rechagottedhi ee chillar galle,
C004563,Roman Telugu,Hate Speech,jennifer aniston nuvvu andari gudda nakutavu,
C004567,Roman Telugu,Hate Speech,eesaari yea paarteeki ammudupotaro pawan kalyan garu chuddam,
C004570,Kanglish,Hate Speech,Bladey piracy madidara yallaru Alli node status hakidara movie yalli theatre alli yar nodatara first telegram ban madabaku,
C004572,Tanglish,Hate Speech,Myskin movie naale konjam pshyco maari iruku intha movie name vera pshyco enaa aaga pothoo,
C004573,Tanglish,Hate Speech,I miss SURIYA in NER KONDA PARVAI,
C004590,Telugu,Hate Speech,ఫ్యాక్షన్ చరిత్ర ఉన్నవాడిని ఎన్నుకొంటే ఇలాగే ఉంటుంది.,
C004600,Roman Telugu,Hate Speech,"Maku commen sense undaa banda edava ,anni ardam avthunai miku ardam avudi election ina tharwatha",
C004603,Kanglish,Offensive,MONSTER_KANNADA bari nim amma matra kodadu yakadre nim amma hutt dagar adikke nin na hetirodh,
C004610,Roman Telugu,Hate Speech,KCR Vi Anni Commission Padhakaale Kaaleswaram Praject KCR Ku ATM Kaaleswaram Praject Etthipothala Padhakam Kaadhu Thippipothala Padhakam Raithu Bandhu Raabandhula Bandhu Vandhala Ekaraalu Unnavaariki Raithu Bandhu Esthunnaadu KCR,
C004612,Tanglish,Hate Speech,Trailer climaxla sootha thookiteengada dai. Padam hituda,
C004620,Tamil,Hate Speech,0:40 அடங்குனா அடங்க கூடாது னு எங்க அண்ணா சொல்லி இருக்காரு (குருமா ) ஓத்தா நீ அடங்களே னா அடக்குவோம்.... மொத்த ஜாதியும் ஒண்ணா சேர்ந்து,
C004625,Tamil,Hate Speech,பிழைக்கவும் ரஜினி..பிச்சை எடுக்கவும் ரஜினி பெயர்.. முகவரி தொலைத்த காணாமல் போனவர்கள் பிரபலமாக ஒரே வழி ரஜினி..ரஜினி..ரஜினி..,
C004626,Roman Telugu,Hate Speech,ey pinky hey pinky hey pinky etla unavu me KCR etlaundu Time ki money biryani istunda,
C004629,Telugu,Hate Speech,కొంచం తగిచు కొంటే బావుండు,
C004631,Kanglish,Offensive,nin yogyathege meeri mathgal aadbardu.,
C004633,Tanglish,Hate Speech,Serial Mathiri irukku padam plappu than,
C004635,Roman Telugu,Hate Speech,Antha energy guddhalo nundi vastundi,
C004636,Roman Telugu,Hate Speech,Veedemma veedi lssge waste dhi,
C004638,Kannada,Offensive,Flop disaster film is on the way...nಇದ್ ಎನ್ ಸಾಂಗ್ ಕುಲವ ಗುರು ಡಬ್ಬ ಸಾಂಗ್,
C004642,Telugu,Hate Speech,లుంగీ బాబా ఆశీర్వాదం,
C004643,Roman Telugu,Hate Speech,nijamaina pawan kalyan abimanike telustundi aa aanandam,
C004645,Tanglish,Hate Speech,amma neenga illatha time evalo asingamaa irukuu,
C004649,Tanglish,Offensive,Who comes to see Rajini gajini kujini,
C004663,Kanglish,Hate Speech,Taro sule Makalu who is dis like gandugalu super vedios,
C004665,Telugu,Hate Speech,ఇప్పుడు వాళ్ల ను విమర్శిండానికి ఈ ప్రెస్ మీట్. ఇంకా ఏం లేదా. వాళ్ల కు బయ పడి ఈ ప్రెస్ మీట్. మోడీ వచ్చి ఎన్ని రోజులకు మోడీ పైన విమర్శలు. నువ్వు ఎన్ని చెప్పిన వినే రోజులు పోయాయి.,
C004672,Tanglish,Offensive,Y anirudh... He is just useless,
C004678,Tamil,Hate Speech,"kannan- அட அறை கிருக்கா!!! பள்ளு இலக்கியம் பேசாலாமா???. வேளாளனுக்கு பள்ளன் அடிமை நுதாண்டே இருக்கு.. பேரூர் பள்ளு , செங்கோட்டு பள்ளு .. வரி எடுத்து இங்க போடவா பாடல் என்னோட?!?! அசிங்கப்படாத ஓடீறு பள்ள பயலே.. பள்ளனாம் மள்ளனாம் வேளாளனாம்.. அவன் அவன் அடையாளத்த தூக்கி புடிங்கடா கம்னாட்டிகளா...",
C004679,Roman Telugu,Hate Speech,"Krishnarao garu 2007 episode marichipoyara, viveka resighnation kcr bypole time enduku e dabba kaburulu",
C004681,Tanglish,Hate Speech,BGM KU tittle ku variation iruku,
C004688,Roman Telugu,Hate Speech,Aree aadi entra ni balupu... Koncam siggu emaina unda,
C004692,Tanglish,Offensive,Yabba dei.. un movie laye idhan first eagerly waiting for this movie Enakum kovam dhan varudhu.. ne thala thalapathya kalaichuruka paravala agilaulagasuperstar mathri agama iruntha sari avan ipdi dhan thottaan kettan. 🤣🤣,
C004695,Tamil,Offensive,"10 நிமிசத்துல 7000 பேர் அன்லைக் செய்திருக்காங்க, நமக்கு ஒருவரை பிடிக்கலனா, அவங்க இருக்கற பக்கம் தலை வைத்து படுக்காதவன் தமிழன். தேடி போய் நீங்க நல்லால உங்கள் படம் நல்லால சொல்றது , பிழைப்பற்ற பொறாமைகாரர்களால் மட்டுமே சாத்தியம். எதிரியையும் ராத்திரி 12.00 மணிக்கு தனக்காக வெயிட் செய்ய வைத்து அவர்களை புலம்ப விடுவதில் வல்லவர் தான் நம் தல... தல போல வருமா",
C004705,Telugu,Hate Speech,ఏ పని లేనొడు ఒక ఛానల్ ఓపెన్ చేయండి ఒక్క పార్టీ లేదా ఒక పర్సన్ ని ఎంచుకోండి స్టార్ట్ చేయండి 1or 2 years లో మంచి పాపులర్ అవుతారు,
C004706,Tanglish,Offensive,Indha pongaluku marana kaatu katrom vaa thalaivaaaa...,
C004707,Tanglish,Offensive,Mohanlal Tamil Speak ---Very Bad Surya- Arya,
C004713,Tanglish,Offensive,"hahahahahah enna karmam da ithu?????? vivegam , viswasam and now ner konda parvai back back flops for ajith kumar",
C004719,Roman Telugu,Hate Speech,pawan kalyan garu tammudu mohan babu anae sariki annaiah chiranjeevi garu chinnapillodila navvutunte entha entha andagaa unnado annaiah,
C004722,Tamil,Offensive,ரஜினி வேகாத மண்டையன்னும் டிரைலர் பார்த்துருப்பான்ல..🤣இத பார்த்து தொங்கிருடா ரசினி🤣,
C004729,Kanglish,Offensive,Thu dabba movie sulemagand,
C004731,Roman Telugu,Hate Speech,Full clarity tho unnaru and correct ga chepparu movies lo fan following veru real life lo fan following veru,
C004734,Tanglish,Offensive,Angeee ellam viswasam trailer parthaaa nambee ingee petta parpomm...,
C004736,Kannada,Hate Speech,Setty ಅಂಡರ್ಗ್ರೌಂಡ್ ಗೇ ಹೋಗು ಸಿಗ್ತಾರೆ ಮೆಜೆಸ್ಟಿಕ್ ಅಲ್ಲಿ ತುಲ್ಲೇ....,
C004738,Roman Telugu,Hate Speech,kadupuki annam tintunnava biryani tintunnavaaavhat aaa comedy dialogarial super,
C004741,Tanglish,Offensive,Mohanlal ah romba nalavan Maari kaatirukaanga..kandipa avan than villian ah irupan..,
C004746,Tanglish,Offensive,ithula pesama komali vesam pottathuku pathila avanga APPA Stalin ah makeup podama nadika vachurukalaam,
C004747,Tanglish,Hate Speech,Potta vijay Thevadiya paiya ava amma and ava fans amma ellam item tha Thevadiyanga pasangala Ungamma koothingala kilichiduvan by surya anna big Rasigai,
C004753,Tanglish,Offensive,Mokka . Tamil industry uruppadama irukkarathey ajith and vijay nala dhan.,
C004757,Tamil,Offensive,Nama ஒதிங்கி போரதாளதான் காசு இருக்கின்றதுனு அவன் அவன் கட்சி ஆரம்பிக்ரான்......,
C004758,Tanglish,Offensive,Yaaru Notice Panninga Edhu Night at the Museum Padathukum Endha Padathukum Konjam Link Varudhu,
C004760,Telugu,Hate Speech,మీరు చాలా అదృష్టం వంతులు మీకు దేవుడు మంచి అన్నను తమ్ముడు ను ఇచ్చారు,
C004764,Kanglish,Hate Speech,Yake avru uninstall madak hinde munde nodtidare andre. Avrige amount bartide ansutte tiktok enda,
C004768,Tanglish,Offensive,"Yen da Rajini Arasiyalukku Varuvanu Sonnadhe 2017 da,, Aana indha trailer la 2016 nu Solranga Adhukkum idhukkum Ennada Connection 🤬🤬🤬🤬🤬 Thalaivara Vachi Popularity Thedura Echaingale🥵",
C004771,Tanglish,Offensive,Saaho has highest views than nerkonda paarvai.,
C004777,Tamil,Offensive,சாதிய பாக்காதிங்கடா நாய்களா? சாதிக்க பாருங்க.வாழ்க்கை ஒரு முறைமட்டும் தான் சந்தோஷமா வாழுங்கசாதிகள் இல்லையடி பாப்பாஒற்றுமையே உயர்வுக்கு வழி,
C004780,Tanglish,Hate Speech,Epo solre ketuko evanavathu Gounder pullaigala nerunga nenachalum karavaruthuruve,
C004786,Kanglish,Offensive,Copycat raja rakshith shetty,
C004796,Roman Telugu,Hate Speech,meeru cheppe topic walla upayogam chaalaa undhi,
C004797,Tanglish,Offensive,Engala minja yevanum illa ambalaya iruntha nerala va by duraisingam,
C004801,Tanglish,Hate Speech,Etho diwali ku release kelvipatten But october release nu potruku,
C004806,Tanglish,Offensive,vaitherichal pudicha vijay fans ellarayum serupala adikanum pangaaligala,
C004808,Tanglish,Offensive,46k haters yevlo Nala irundha kooda verukuravanga irukadha seiranga,
C004809,Kannada,Offensive,ಮಿಂಡರಿಗುಟ್ಟಿದೊನೆ. ನಿನ್ನ. ಮಾತೆ. ಹೆಚ್ಚಾಯಿತಲ್ಲೋ,
C004827,Tamil,Hate Speech,உரிமைகாக போராடுரவ பெயர் நக்ஸசல்னா தமிழ்நாட்டுல இருக்குர மக்களும் நக்ஸசல்தான்,
C004831,Tanglish,Offensive,: Enda Comment ah Padikka vanthiyaa : Scoll Pandravane Keluda,
C004833,Tanglish,Hate Speech,Teaser maranamass. Lallettan and surya annan polichu teaser kandaal ariyaam padam Maranamass aanennu. Vijay fans veendum thanthayillaymayumaayi dislike adikkan erangiyittundu shame of all Vijay fans,
C004834,Roman Telugu,Hate Speech,orey nuvvu tress kii antaki ammudu poyavu raa niku anta echaaru raa tress party valli,
C004835,Tamil,Offensive,இதைவிட ரஜினியை வேறு யாரும் கலாய்க்க முடியாது,
C004836,Tanglish,Offensive,"Nee komali than da ,potta en Thalivar mass da",
C004838,Tanglish,Offensive,Dei enra ithu 🤣 🤣,
C004840,Roman Telugu,Hate Speech,shiva anna nuvvu entha try chesina shay didint loose hear confidence and atitude,
C004842,Tanglish,Offensive,Periyar silai ah odacha groups.. Comment Section la irukingala Avaru sinthanai yai yum sithanthatthaiyum yaralaiyum azhikka mudiyadhu,
C004844,Roman Telugu,Hate Speech,Vadu em matladuthunnado eanna artham aithe. Kanisam telugu translator ni pettukovachuga. Telugu bashaki respect ivvaru BJP vallu,
C004845,Tanglish,Hate Speech,Bairavaa padam Mari irukku but getup mattum change,
C004846,Kanglish,Offensive,Why kannadigas not supporting kannada movies. .,
C004847,Telugu,Hate Speech,నీ ఫ్యామిలీ లేడీస్ ను ఎవడైనా రోడ్డు మీదా ఇలా చేస్తే ఏంచేస్తాం బ్రో.,
C004851,Tanglish,Offensive,August vettai coming soon. Thalaiyoda athirady appatheriyum. Apparam copy ya remake ethu jeikum pakalam,
C004852,Roman Telugu,Hate Speech,entha mandi kallallo neellu tirigaayi,
C004858,Telugu,Hate Speech,Boycott దిశగా Liger,
C004860,Tamil,Hate Speech,அப்பறம் ஏன் சார் விசிக கூட்டனணிக்கு வாக்கு போடுறீங்க? நாடக காதல் கும்பலை ஒரேயடியா ஒழிக்கனும்னு இவ்வளவு உணர்சிய உள்ளுக்குள் வச்சுக்கொண்டு ஏன்யா விசிக கூட்டணிக்கு வோட்டு போடுறீங்க,
C004864,Tamil,Hate Speech,ஏய் மண்டகாஞ்சி போயிருக்க ஒவ்வொருதரையும் துண்டுதுண்டா வெட்டி போட்டுருவேன்...,
C004869,Tanglish,Offensive,🤣🤣🤣Maran waiting la panavendam poi saavunga Ajith fans,
C004872,Kanglish,Offensive,Nija bro urkolli bidi.,
C004878,Kannada,Hate Speech,ಬಾರ್ಡರ್ ನಲ್ಲಿಚೀನಾ ಚಕ್ಕಗಳ ಆಟ ಟಿಕ್ ಟಾಕ್ ನಲ್ಲಿ ಟ್ಯಾಲೆಂಟ್ ಇಲ್ಲದವರು ಕೊಡ್ತಾ ಇದಾರೆ ಕಾಟ ಟೋಟಲ್ ಆಗಿ ಟಿಕ್ ಟಾಕ್ ನನ್ ಶಾ[],
C004883,Kannada,Hate Speech,ನಾವೇ thukali stars ಅಂತ ಟಿಕ್ tak maritha idru ಕೆಲ sade ಗಳು ivaga ಮನೇಲಿ ಮುಸುರೆ ತಿಕ್ಕಿ baddetava,
C004884,Tanglish,Hate Speech,Just 6k likes left for 300k likes,
C004895,Tanglish,Offensive,Vijay Sethupathi ke ino build up panirkalaam,
C004896,Roman Telugu,Hate Speech,Erripuk gallu meru,
