comment_id,language,category,comment,english_translation
C067850,Telugu,Offensive,"ఇలా చూడు, నీకు బుర్ర లేదా ఇలా మాట్లాడతావు ఇది నిజం.","see here, have you lost your mind, talking like this this is true."
C067851,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు ఓకే నా? 😢","see here, women don't have their own opinions, they just repeat what someone told them ok?"
C067852,Telugu,Hate Speech,"బై ద వే, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు నమ్ము నన్ను.","by the way, women don't have their own opinions, they just repeat what someone told them trust me."
C067854,Telugu,Offensive,"ఒక్క మాట, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది ఇది నిజం. 😤","one thing, reading your comments gives me a headache this is true."
C067856,Telugu,Hate Speech,"ఇలా చూడు, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం గుర్తు పెట్టుకో. 🙄","see here, women like these are the real cause of problems remember this."
C067859,Telugu,Hate Speech,"చూడు, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు ఇది నిజం. 😤","look, they only know how to play the victim card all the time this is true."
C067860,Roman Telugu,Hate Speech,"Urike cheptunna, Vallu maatladedi vinadam kuda time waste Nijanga. smh","just saying, even listening to what they say is a waste of time really."
C067866,Roman Telugu,Hate Speech,"Urike cheptunna, Ilanti content pettevallu andaru oke rakam Nammu nannu.","just saying, everyone who posts content like this is the same kind trust me."
C067872,Telugu,Hate Speech,"ఏయ్, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం ఇది నిజం. #WomenSafety","hey, everyone who posts content like this is the same kind this is true."
C067881,Roman Telugu,Offensive,"Okka maata, Waste fellow, enduku ilanti post pedatavu Anthe. ??","one thing, waste fellow, why do you post nonsense like this that's it."
C067890,Telugu,Hate Speech,"బై ద వే, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు","by the way, you should never trust what women say"
C067891,Roman Telugu,Hate Speech,"Vellandaru okkate, attention kosame idantha chestaru Arthamaindha? ...","they're all the same, doing all this just for attention got it?"
C067893,Telugu,Hate Speech,"విను, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు నమ్ము నన్ను. 😡","listen, you should never trust what women say trust me."
C067894,Roman Telugu,Offensive,"Nijam cheppalante, Nee level chuste jaaliga undi Nijanga. 😡","honestly, seeing your level is honestly pitiful really."
C067902,Telugu,Hate Speech,"బై ద వే, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు ఓకే నా? 😔","by the way, they're all part of the same group, can't be trusted ok?"
C067909,Roman Telugu,Offensive,"Okka maata, Neeku burra ledha ila maatladatavu Nammu nannu.","one thing, have you lost your mind, talking like this trust me."
C067911,Roman Telugu,Hate Speech,Vellandaru chesedi kevalam drama-ne Seriously-ga. 🙄,all they do is drama seriously.
C067922,Roman Telugu,Offensive,"Mava, Neelanti vallaki attention ivvakudadu asalu Nijanga. 😤","bro, people like you shouldn't be given any attention at all really."
C067923,Roman Telugu,Hate Speech,Ee generation adavallu respect ivvadaniki asalu arhulu kaadu Seriously-ga. !!!,this generation of women don't even deserve respect seriously.
C067929,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఈ జనరేషన్ ఆడవాళ్ళు రెస్పెక్ట్ ఇవ్వడానికి అసలు అర్హులు కాదు నమ్ము నన్ను. ??","honestly, this generation of women don't even deserve respect trust me."
C067931,Roman Telugu,Offensive,"Okka maata, Evadu adigadu nee opinion Arthamaindha? 😤","one thing, who asked for your opinion got it?"
C067933,Roman Telugu,Offensive,"Ila chudu, Nuvvu maatladedi eppudu artham lekunda untundi Anthe.","see here, what you say never makes any sense that's it."
C067941,Telugu,Hate Speech,"చూడు, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది గుర్తు పెట్టుకో. #WomenSafety","look, it's because of women like these that men suffer remember this."
C067942,Telugu,Offensive,"ఏయ్, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు నమ్ము నన్ను. 😔","hey, never seen such a trash video trust me."
C067946,Roman Telugu,Hate Speech,"Urike cheptunna, Vallu andaru okate group-lo untaru, nammadaniki ledu Gurthu pettuko. 🔥","just saying, they're all part of the same group, can't be trusted remember this."
C067948,Telugu,Hate Speech,"బై ద వే, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం ఓకే నా?","by the way, everyone who posts content like this is the same kind ok?"
C067949,Telugu,Hate Speech,ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది సీరియస్‌గా.,feminists are ruining society seriously.
C067958,Roman Telugu,Offensive,"Chudu, Neelanti vallaki attention ivvakudadu asalu Ok na? !!!","look, people like you shouldn't be given any attention at all ok?"
C067961,Telugu,Offensive,"ఏయ్, నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు అంతే. 🔥","hey, people like you shouldn't be given any attention at all that's it."
C067964,Telugu,Offensive,"ఒక్క మాట, దీనికేమైనా అర్థం ఉందా, వేస్ట్ ఆఫ్ టైమ్ అర్థమైందా? ??","one thing, does this even make sense, total waste of time got it?"
C067965,Telugu,Offensive,"ఏయ్, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది అంతే. 🙄","hey, reading your comments gives me a headache that's it."
C067968,Telugu,Hate Speech,"బై ద వే, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు నమ్ము నన్ను. smh","by the way, women always overreact trust me."
C067973,Roman Telugu,Hate Speech,"Nijam cheppalante, Vallu andaru okate group-lo untaru, nammadaniki ledu 😢","honestly, they're all part of the same group, can't be trusted"
C067978,Telugu,Offensive,"విను, వెధవ లాజిక్‌తో ఎప్పుడూ ఇలాంటి పోస్టులే పెడతావ్ నమ్ము నన్ను. 😢","listen, with that stupid logic you always post nonsense like this trust me."
C067985,Telugu,Hate Speech,ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు గుర్తు పెట్టుకో.,women always overreact remember this.
C067991,Telugu,Offensive,"చూడు, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది ఓకే నా? #WomenSafety","look, what you say never makes any sense ok?"
C067993,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది ఇది ఫైనల్. 😔","honestly, feminists are ruining society this is final."
C067995,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు ఓకే నా? smh","honestly, women should stay home, not come online ok?"
C067997,Telugu,Offensive,"నిజం చెప్పాలంటే, నీకు బుర్ర లేదా ఇలా మాట్లాడతావు నిజంగా. #WomenSafety","honestly, have you lost your mind, talking like this really."
C068001,Telugu,Hate Speech,"ఏయ్, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం సీరియస్‌గా. ??","hey, everyone who posts content like this is the same kind seriously."
C068005,Telugu,Offensive,"ఊరికే చెప్తున్నా, దీనికేమైనా అర్థం ఉందా, వేస్ట్ ఆఫ్ టైమ్ ఓకే నా? ??","just saying, does this even make sense, total waste of time ok?"
C068007,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం గుర్తు పెట్టుకో. 😤","honestly, everyone who posts content like this is the same kind remember this."
C068011,Roman Telugu,Offensive,"Urike cheptunna, Neeku burra ledha ila maatladatavu Nijanga. 😤","just saying, have you lost your mind, talking like this really."
C068020,Roman Telugu,Hate Speech,"Vinu, Adavallu intlo undali, online-ki ravaddu Arthamaindha? 😢","listen, women should stay home, not come online got it?"
C068023,Roman Telugu,Offensive,"Chudu, Neelanti vallaki attention ivvakudadu asalu Idi final.","look, people like you shouldn't be given any attention at all this is final."
C068025,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే అర్థమైందా? #WomenSafety","just saying, they always have some complaint or the other, that's it got it?"
C068026,Roman Telugu,Offensive,"Ila chudu, Nee level chuste jaaliga undi Ok na? 😔","see here, seeing your level is honestly pitiful ok?"
C068034,Telugu,Hate Speech,"ఇలా చూడు, ఈ జనరేషన్ ఆడవాళ్ళు రెస్పెక్ట్ ఇవ్వడానికి అసలు అర్హులు కాదు అర్థమైందా? 😤","see here, this generation of women don't even deserve respect got it?"
C068037,Telugu,Offensive,"ఒక్క మాట, ఇలాంటి చెత్త ఆలోచనలు ఎక్కడ నేర్చుకున్నావ్ సీరియస్‌గా. ...","one thing, where did you learn such trashy thinking seriously."
C068038,Roman Telugu,Offensive,"Ila chudu, Neeku burra ledha ila maatladatavu Nammu nannu. 😡","see here, have you lost your mind, talking like this trust me."
C068040,Roman Telugu,Offensive,Idi chusi navvalo edavalo artham kavatledu Idi nijam.,don't know whether to laugh or cry seeing this this is true.
C068047,Telugu,Offensive,"నిజం చెప్పాలంటే, నీకు బుర్ర లేదా ఇలా మాట్లాడతావు","honestly, have you lost your mind, talking like this"
C068050,Roman Telugu,Offensive,"Urike cheptunna, Vedhava logic-tho eppudu ilanti postule pedatav Anthe. 😢","just saying, with that stupid logic you always post nonsense like this that's it."
C068054,Roman Telugu,Offensive,"Urike cheptunna, Neelanti vallaki attention ivvakudadu asalu Nijanga. 🙄","just saying, people like you shouldn't be given any attention at all really."
C068065,Roman Telugu,Hate Speech,"Chudu, Ilanti adavalle asalu samasyalaki karanam Nijanga. 😔","look, women like these are the real cause of problems really."
C068069,Roman Telugu,Offensive,"Vinu, Enduku antha negative-ga untav eppudu Seriously-ga. ...","listen, why are you always so negative seriously."
C068074,Roman Telugu,Offensive,"Ila chudu, Nee level chuste jaaliga undi ??","see here, seeing your level is honestly pitiful"
C068079,Telugu,Offensive,"ఒక్క మాట, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు సీరియస్‌గా. 😢","one thing, never seen such a trash video seriously."
C068081,Roman Telugu,Offensive,"Chudu, Neeku burra ledha ila maatladatavu Gurthu pettuko. 😤","look, have you lost your mind, talking like this remember this."
C068083,Roman Telugu,Hate Speech,"Hey, Feminists valle samajam padaipotundi Nijanga. 😤","hey, feminists are ruining society really."
C068089,Telugu,Offensive,"బై ద వే, నీ లెవెల్ చూస్తే జాలిగా ఉంది ఇది నిజం. 😡","by the way, seeing your level is honestly pitiful this is true."
C068090,Roman Telugu,Offensive,"By the way, Inta chettha video eppudu chudaledu Gurthu pettuko. 😢","by the way, never seen such a trash video remember this."
C068108,Telugu,Hate Speech,"ఏయ్, వీళ్ళు మాట్లాడేది వినడం కూడా టైమ్ వేస్ట్ నమ్ము నన్ను. 😤","hey, even listening to what they say is a waste of time trust me."
C068115,Telugu,Offensive,"నిజం చెప్పాలంటే, నీ లెవెల్ చూస్తే జాలిగా ఉంది అంతే. 😢","honestly, seeing your level is honestly pitiful that's it."
C068118,Roman Telugu,Hate Speech,"Hey, Adavallu eppudu over-ga react avutharu Gurthu pettuko. 😤","hey, women always overreact remember this."
C068120,Roman Telugu,Hate Speech,"Mava, Vallaki eppudu edo oka complaint untundi anthe Nammu nannu. #WomenSafety","bro, they always have some complaint or the other, that's it trust me."
C068121,Roman Telugu,Offensive,"Chudu, Nuvvu maatladeముందు kaastha aalochinchu Idi final. ??","look, think a little before you speak this is final."
C068123,Roman Telugu,Hate Speech,Ilanti content pettevallu andaru oke rakam Nijanga. ...,everyone who posts content like this is the same kind really.
C068125,Roman Telugu,Offensive,"Hey, Idi chusi navvalo edavalo artham kavatledu Seriously-ga. ??","hey, don't know whether to laugh or cry seeing this seriously."
C068127,Telugu,Hate Speech,"ఒక్క మాట, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు నమ్ము నన్ను. 😡","one thing, they're all part of the same group, can't be trusted trust me."
C068139,Roman Telugu,Offensive,"Ila chudu, Diniki emaina artham unda, waste of time Gurthu pettuko. 😤","see here, does this even make sense, total waste of time remember this."
C068145,Roman Telugu,Hate Speech,"Nijam cheppalante, Vallaki eppudu victim card play cheyadame telusu Arthamaindha?","honestly, they only know how to play the victim card all the time got it?"
C068148,Telugu,Hate Speech,"మావా, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు నమ్ము నన్ను. 😔","bro, women always overreact trust me."
C068152,Telugu,Offensive,ఎందుకు అంత నెగెటివ్‌గా ఉంటావ్ ఎప్పుడూ గుర్తు పెట్టుకో. 😢,why are you always so negative remember this.
C068154,Roman Telugu,Hate Speech,"Mava, Vallaki eppudu victim card play cheyadame telusu Anthe. 😢","bro, they only know how to play the victim card all the time that's it."
C068155,Roman Telugu,Offensive,"Ila chudu, Neelanti vallu valle social media padaipoyindi !!!","see here, people like you have ruined social media"
C068159,Roman Telugu,Offensive,"Ila chudu, Ilanti chettha aalochanalu ekkada nerchukunnav Anthe. 😤","see here, where did you learn such trashy thinking that's it."
C068161,Roman Telugu,Hate Speech,Adavallaki net access ivvadame pedda tappu Seriously-ga. #WomenSafety,giving women internet access itself was a big mistake seriously.
C068163,Roman Telugu,Hate Speech,"Ila chudu, Ilanti adavalle asalu samasyalaki karanam Gurthu pettuko. 🙄","see here, women like these are the real cause of problems remember this."
C068165,Telugu,Hate Speech,"ఏయ్, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు నిజంగా.","hey, they're all the same, doing all this just for attention really."
C068174,Telugu,Offensive,"బై ద వే, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు అంతే.","by the way, seeing people like this doesn't even evoke pity that's it."
C068178,Roman Telugu,Offensive,"Mava, Nuvvu maatladedi eppudu artham lekunda untundi Idi final. 🙄","bro, what you say never makes any sense this is final."
C068179,Roman Telugu,Offensive,"Ila chudu, Inta chettha video eppudu chudaledu Anthe. #WomenSafety","see here, never seen such a trash video that's it."
C068182,Roman Telugu,Hate Speech,"Vinu, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Anthe. !!!","listen, women don't have their own opinions, they just repeat what someone told them that's it."
C068183,Roman Telugu,Hate Speech,"Chudu, Vellandaru okkate, attention kosame idantha chestaru Anthe. ...","look, they're all the same, doing all this just for attention that's it."
C068185,Roman Telugu,Hate Speech,"Okka maata, Adavallu eppudu over-ga react avutharu Gurthu pettuko.","one thing, women always overreact remember this."
C068191,Roman Telugu,Hate Speech,"Ila chudu, Adavallu eppudu over-ga react avutharu Nammu nannu.","see here, women always overreact trust me."
C068193,Roman Telugu,Offensive,"Chudu, Dini kante better content ekkadaina dorukutundi Gurthu pettuko. 🙄","look, you can find better content anywhere than this remember this."
C068198,Roman Telugu,Hate Speech,"Hey, Vallaki eppudu edo oka complaint untundi anthe Seriously-ga. ...","hey, they always have some complaint or the other, that's it seriously."
C068200,Roman Telugu,Offensive,"By the way, Nee comments chadivithe thalanoppi vastundi Idi nijam.","by the way, reading your comments gives me a headache this is true."
C068204,Roman Telugu,Hate Speech,"Mava, Ilanti adavalla valle magavallu badhapadedi Nammu nannu. 😢","bro, it's because of women like these that men suffer trust me."
C068215,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు గుర్తు పెట్టుకో. 🙄","just saying, they're all part of the same group, can't be trusted remember this."
C068216,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు ఇది నిజం. 😡","just saying, you should never trust what women say this is true."
C068218,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు 🙄","look, women should stay home, not come online"
C068220,Roman Telugu,Hate Speech,"Vinu, Ilanti adavalle asalu samasyalaki karanam Idi final. 😤","listen, women like these are the real cause of problems this is final."
C068228,Roman Telugu,Offensive,"By the way, Neeku burra ledha ila maatladatavu ??","by the way, have you lost your mind, talking like this"
C068229,Roman Telugu,Offensive,"Okka maata, Waste fellow, enduku ilanti post pedatavu Nammu nannu.","one thing, waste fellow, why do you post nonsense like this trust me."
C068230,Roman Telugu,Offensive,"Hey, Vedhava logic-tho eppudu ilanti postule pedatav Arthamaindha? 😡","hey, with that stupid logic you always post nonsense like this got it?"
C068231,Roman Telugu,Hate Speech,"Vinu, Adavallaki net access ivvadame pedda tappu Seriously-ga. ...","listen, giving women internet access itself was a big mistake seriously."
C068241,Roman Telugu,Hate Speech,"Vinu, Adavallaki nijanga samanatvam akkarledu, prathyeka sadupayale kavali 🙄","listen, women don't really want equality, they just want special treatment"
C068245,Roman Telugu,Offensive,"Hey, Nee comments chadivithe thalanoppi vastundi Nammu nannu. ??","hey, reading your comments gives me a headache trust me."
C068247,Roman Telugu,Offensive,"Okka maata, Diniki emaina artham unda, waste of time Seriously-ga. 😔","one thing, does this even make sense, total waste of time seriously."
C068250,Roman Telugu,Offensive,"Nijam cheppalante, Waste fellow, enduku ilanti post pedatavu Nammu nannu. smh","honestly, waste fellow, why do you post nonsense like this trust me."
C068252,Telugu,Offensive,"మావా, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది ఇది నిజం. 🙄","bro, you can find better content anywhere than this this is true."
C068254,Telugu,Offensive,దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది 🙄,you can find better content anywhere than this
C068255,Telugu,Hate Speech,"ఒక్క మాట, వీళ్ళందరూ చేసేది కేవలం డ్రామానే అంతే. 😢","one thing, all they do is drama that's it."
C068264,Telugu,Hate Speech,"ఏయ్, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు smh","hey, they're all part of the same group, can't be trusted"
C068266,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి గుర్తు పెట్టుకో. 😢","honestly, women don't really want equality, they just want special treatment remember this."
C068267,Telugu,Hate Speech,"బై ద వే, వీళ్ళు మాట్లాడేది వినడం కూడా టైమ్ వేస్ట్ ఇది ఫైనల్.","by the way, even listening to what they say is a waste of time this is final."
C068273,Roman Telugu,Hate Speech,"Hey, Adavallu eppudu over-ga react avutharu Nijanga. #WomenSafety","hey, women always overreact really."
C068274,Telugu,Hate Speech,"చూడు, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది ఓకే నా? smh","look, it's because of women like these that men suffer ok?"
C068279,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallu intlo undali, online-ki ravaddu Nijanga. !!!","just saying, women should stay home, not come online really."
C068284,Roman Telugu,Hate Speech,"Adavallu intlo undali, online-ki ravaddu Nijanga. #WomenSafety","women should stay home, not come online really."
C068286,Roman Telugu,Hate Speech,"Ila chudu, Adavallaki net access ivvadame pedda tappu Nijanga. ??","see here, giving women internet access itself was a big mistake really."
C068289,Roman Telugu,Offensive,"Nijam cheppalante, Nuvvu maatladedi eppudu artham lekunda untundi Anthe. 😤","honestly, what you say never makes any sense that's it."
C068290,Telugu,Offensive,"చూడు, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు ఇది ఫైనల్. ??","look, use some common sense before posting things like this this is final."
C068292,Roman Telugu,Offensive,"Urike cheptunna, Diniki emaina artham unda, waste of time Ok na? smh","just saying, does this even make sense, total waste of time ok?"
C068297,Roman Telugu,Hate Speech,"Hey, Vallu andaru okate group-lo untaru, nammadaniki ledu Nammu nannu. 😤","hey, they're all part of the same group, can't be trusted trust me."
C068303,Roman Telugu,Offensive,"Mava, Evadu adigadu nee opinion Nijanga.","bro, who asked for your opinion really."
C068304,Telugu,Offensive,"బై ద వే, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు నమ్ము నన్ను. 😢","by the way, use some common sense before posting things like this trust me."
C068306,Telugu,Hate Speech,"మావా, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు ఓకే నా? 😤","bro, women always overreact ok?"
C068309,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళకి నెట్ యాక్సెస్ ఇవ్వడమే పెద్ద తప్పు నమ్ము నన్ను.","honestly, giving women internet access itself was a big mistake trust me."
C068313,Roman Telugu,Offensive,"Urike cheptunna, Diniki emaina artham unda, waste of time Idi nijam. 🙄","just saying, does this even make sense, total waste of time this is true."
C068319,Roman Telugu,Hate Speech,"Vinu, Vallu andaru okate group-lo untaru, nammadaniki ledu Anthe.","listen, they're all part of the same group, can't be trusted that's it."
C068320,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళకి బుద్ధి ఉండదు అందుకే ఇలా పోస్ట్ చేస్తారు #WomenSafety","see here, women have no sense, that's why they post like this"
C068325,Roman Telugu,Hate Speech,"Nijam cheppalante, Ilanti content pettevallu andaru oke rakam Idi nijam. smh","honestly, everyone who posts content like this is the same kind this is true."
C068332,Roman Telugu,Hate Speech,"Mava, Adavalla maatalu eppudu nammakudadu asalu Arthamaindha? 🙄","bro, you should never trust what women say got it?"
C068339,Roman Telugu,Offensive,"Chudu, Em buddhi lekunda maatladatav nuvvu Ok na? 😤","look, you talk with absolutely no sense ok?"
C068340,Telugu,Offensive,"ఒక్క మాట, నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు నిజంగా.","one thing, people like you shouldn't be given any attention at all really."
C068342,Roman Telugu,Offensive,"Nijam cheppalante, Dini kante better content ekkadaina dorukutundi Nijanga. smh","honestly, you can find better content anywhere than this really."
C068349,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు నమ్ము నన్ను.","honestly, you should never trust what women say trust me."
C068352,Roman Telugu,Hate Speech,Ilanti adavalle asalu samasyalaki karanam 😢,women like these are the real cause of problems
C068357,Telugu,Hate Speech,"విను, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు నిజంగా. 😔","listen, they're all the same, doing all this just for attention really."
C068358,Roman Telugu,Hate Speech,"Okka maata, Vallu andaru okate group-lo untaru, nammadaniki ledu","one thing, they're all part of the same group, can't be trusted"
C068363,Roman Telugu,Hate Speech,"Mava, Ilanti vallani seriously-ga theesukovalsina avasarame ledu Idi nijam. smh","bro, there's no need to take people like this seriously at all this is true."
C068367,Roman Telugu,Offensive,"Mava, Neelanti vallu valle social media padaipoyindi Idi nijam. 😔","bro, people like you have ruined social media this is true."
C068370,Roman Telugu,Hate Speech,"Chudu, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru !!!","look, women don't have their own opinions, they just repeat what someone told them"
C068377,Roman Telugu,Hate Speech,"Okka maata, Ilanti adavalla valle magavallu badhapadedi Nijanga. 🔥","one thing, it's because of women like these that men suffer really."
C068380,Telugu,Offensive,"ఊరికే చెప్తున్నా, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు అంతే. ??","just saying, waste fellow, why do you post nonsense like this that's it."
C068385,Telugu,Offensive,"చూడు, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు నమ్ము నన్ను. #WomenSafety","look, waste fellow, why do you post nonsense like this trust me."
C068386,Roman Telugu,Hate Speech,"Hey, Ilanti adavalla valle magavallu badhapadedi Nijanga. ??","hey, it's because of women like these that men suffer really."
C068387,Roman Telugu,Offensive,"Nijam cheppalante, Ilanti chettha aalochanalu ekkada nerchukunnav Idi nijam. 😡","honestly, where did you learn such trashy thinking this is true."
C068388,Roman Telugu,Offensive,"Chudu, Nuvvu maatladeముందు kaastha aalochinchu Arthamaindha? 🔥","look, think a little before you speak got it?"
C068390,Roman Telugu,Hate Speech,"Okka maata, Vallaki eppudu edo oka complaint untundi anthe Ok na? 😢","one thing, they always have some complaint or the other, that's it ok?"
C068392,Telugu,Offensive,"విను, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు ఓకే నా? #WomenSafety","listen, never seen such a trash video ok?"
C068394,Telugu,Hate Speech,"మావా, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు సీరియస్‌గా. !!!","bro, women always overreact seriously."
C068395,Roman Telugu,Offensive,"Urike cheptunna, Ilanti vallani chuste jaali kuda veyadu Gurthu pettuko. smh","just saying, seeing people like this doesn't even evoke pity remember this."
C068402,Telugu,Offensive,"విను, ఎందుకు అంత నెగెటివ్‌గా ఉంటావ్ ఎప్పుడూ గుర్తు పెట్టుకో. 😡","listen, why are you always so negative remember this."
C068403,Telugu,Offensive,"నిజం చెప్పాలంటే, దీనికేమైనా అర్థం ఉందా, వేస్ట్ ఆఫ్ టైమ్ ఓకే నా? 😡","honestly, does this even make sense, total waste of time ok?"
C068412,Telugu,Offensive,"విను, ఎందుకు అంత నెగెటివ్‌గా ఉంటావ్ ఎప్పుడూ ఓకే నా?","listen, why are you always so negative ok?"
C068413,Roman Telugu,Hate Speech,"Urike cheptunna, Vallaki eppudu edo oka complaint untundi anthe Idi final. 🙄","just saying, they always have some complaint or the other, that's it this is final."
C068421,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం అర్థమైందా? 🔥","just saying, everyone who posts content like this is the same kind got it?"
C068424,Telugu,Offensive,"మావా, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో అంతే. 🙄","bro, shut your mouth, this has nothing to do with you that's it."
C068444,Roman Telugu,Hate Speech,"By the way, Ilanti adavalla valle magavallu badhapadedi Gurthu pettuko. 😢","by the way, it's because of women like these that men suffer remember this."
C068445,Roman Telugu,Offensive,"Mava, Dini kante better content ekkadaina dorukutundi Ok na? 🙄","bro, you can find better content anywhere than this ok?"
C068453,Telugu,Hate Speech,ఆడవాళ్ళకి నెట్ యాక్సెస్ ఇవ్వడమే పెద్ద తప్పు సీరియస్‌గా.,giving women internet access itself was a big mistake seriously.
C068460,Telugu,Hate Speech,"ఒక్క మాట, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం ఇది నిజం. #WomenSafety","one thing, women like these are the real cause of problems this is true."
C068462,Roman Telugu,Hate Speech,"Chudu, Adavallaki net access ivvadame pedda tappu Gurthu pettuko. 🔥","look, giving women internet access itself was a big mistake remember this."
C068473,Roman Telugu,Hate Speech,"Ila chudu, Adavallu social media-lo undakudadu Nammu nannu. 🙄","see here, women shouldn't even be on social media trust me."
C068475,Telugu,Hate Speech,"మావా, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం అంతే. 🙄","bro, women like these are the real cause of problems that's it."
C068480,Roman Telugu,Offensive,"Vinu, Em buddhi lekunda maatladatav nuvvu Idi final. 😤","listen, you talk with absolutely no sense this is final."
C068483,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే ఇది నిజం. 😡","just saying, they always have some complaint or the other, that's it this is true."
C068489,Telugu,Hate Speech,"విను, ఆడవాళ్ళకి నెట్ యాక్సెస్ ఇవ్వడమే పెద్ద తప్పు ??","listen, giving women internet access itself was a big mistake"
